,game,team,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,year_month
4654,MIN @ OKC 2017-10-22,MIN,240.0,43.0,86.0,0.5,10.0,25.0,0.4,19.0,23.0,0.826,10.0,35.0,45.0,25.0,5.0,1.0,17.0,17.0,115.0,,0.598,0.5579999999999999,0.29100000000000004,0.267,27.0,79.5,55.6,58.1,4.9,1.5,15.0,100.0,113.7,111.8,201710
4655,MIN @ OKC 2017-10-22,OKC,240.0,46.0,96.0,0.479,11.0,31.0,0.355,10.0,16.0,0.625,9.0,27.0,36.0,26.0,9.0,6.0,11.0,22.0,113.0,,0.5479999999999999,0.536,0.32299999999999995,0.16699999999999998,20.5,73.0,44.4,56.5,8.9,9.8,9.6,100.0,111.8,113.7,201710
4656,MIN @ OKC 2017-12-01,MIN,240.0,39.0,76.0,0.513,12.0,24.0,0.5,17.0,21.0,0.81,6.0,20.0,26.0,26.0,7.0,5.0,16.0,20.0,107.0,,0.628,0.5920000000000001,0.316,0.276,17.1,60.6,38.2,66.7,7.6,9.4,15.8,100.0,116.7,121.0,201712
4657,MIN @ OKC 2017-12-01,OKC,240.0,41.0,79.0,0.519,8.0,26.0,0.308,21.0,22.0,0.955,13.0,29.0,42.0,28.0,7.0,7.0,18.0,24.0,111.0,,0.626,0.57,0.32899999999999996,0.278,39.4,82.9,61.8,68.3,7.6,13.5,16.9,100.0,121.0,116.7,201712
4658,MIN @ ORL 2015-11-18,MIN,265.0,36.0,85.0,0.424,4.0,18.0,0.222,25.0,30.0,0.833,11.0,46.0,57.0,21.0,4.0,13.0,14.0,23.0,101.0,,0.514,0.447,0.212,0.353,24.4,69.7,51.4,58.3,3.9,14.6,12.5,100.0,99.4,102.4,201511
4659,MIN @ ORL 2015-11-18,ORL,265.0,41.0,110.0,0.373,9.0,21.0,0.429,13.0,21.0,0.619,20.0,34.0,54.0,20.0,10.0,4.0,9.0,21.0,104.0,,0.436,0.414,0.191,0.191,30.3,75.6,48.6,48.8,9.8,6.0,7.0,100.0,102.4,99.4,201511
4660,MIN @ ORL 2016-11-09,MIN,240.0,45.0,87.0,0.517,13.0,23.0,0.565,20.0,26.0,0.769,10.0,35.0,45.0,27.0,8.0,5.0,6.0,23.0,123.0,,0.625,0.5920000000000001,0.264,0.299,27.0,74.5,53.6,60.0,8.7,8.2,5.7,100.0,133.4,116.0,201611
4661,MIN @ ORL 2016-11-09,ORL,240.0,38.0,85.0,0.447,8.0,24.0,0.33299999999999996,23.0,30.0,0.767,12.0,27.0,39.0,20.0,2.0,5.0,9.0,19.0,107.0,,0.545,0.494,0.282,0.353,25.5,73.0,46.4,52.6,2.2,7.8,8.4,100.0,116.0,133.4,201611
4662,MIN @ ORL 2018-01-16,MIN,240.0,43.0,98.0,0.439,7.0,16.0,0.43799999999999994,9.0,10.0,0.9,11.0,26.0,37.0,19.0,10.0,9.0,7.0,21.0,102.0,,0.498,0.474,0.163,0.102,23.4,63.4,42.0,44.2,10.6,15.3,6.4,100.0,107.8,114.1,201801
4663,MIN @ ORL 2018-01-16,ORL,240.0,40.0,90.0,0.444,11.0,31.0,0.355,17.0,19.0,0.895,15.0,36.0,51.0,24.0,4.0,10.0,16.0,15.0,108.0,,0.5489999999999999,0.506,0.344,0.21100000000000002,36.6,76.6,58.0,60.0,4.2,12.2,14.0,100.0,114.1,107.8,201801
4664,MIN @ PHI 2016-01-04,MIN,240.0,39.0,73.0,0.534,2.0,5.0,0.4,19.0,24.0,0.792,6.0,21.0,27.0,26.0,11.0,4.0,16.0,18.0,99.0,,0.5920000000000001,0.5479999999999999,0.068,0.32899999999999996,19.4,63.6,42.2,66.7,11.9,6.0,16.1,100.0,107.0,117.8,201601
4665,MIN @ PHI 2016-01-04,PHI,240.0,48.0,87.0,0.552,4.0,20.0,0.2,9.0,14.0,0.643,12.0,25.0,37.0,31.0,11.0,10.0,16.0,24.0,109.0,,0.585,0.575,0.23,0.161,36.4,80.6,57.8,64.6,11.9,14.7,14.7,100.0,117.8,107.0,201601
4666,MIN @ PHI 2017-01-03,MIN,240.0,33.0,82.0,0.402,7.0,24.0,0.292,18.0,20.0,0.9,9.0,38.0,47.0,20.0,7.0,6.0,17.0,24.0,91.0,,0.501,0.445,0.293,0.244,20.0,76.0,49.5,60.6,7.2,11.3,15.8,100.0,93.7,95.8,201701
4667,MIN @ PHI 2017-01-03,PHI,240.0,33.0,85.0,0.38799999999999996,7.0,32.0,0.21899999999999997,20.0,25.0,0.8,12.0,36.0,48.0,19.0,10.0,7.0,16.0,21.0,93.0,,0.484,0.429,0.376,0.294,24.0,80.0,50.5,57.6,10.3,12.1,14.3,100.0,95.8,93.7,201701
4668,MIN @ PHI 2018-03-24,MIN,240.0,37.0,96.0,0.385,6.0,23.0,0.261,28.0,38.0,0.737,13.0,40.0,53.0,19.0,7.0,3.0,14.0,27.0,108.0,,0.479,0.41700000000000004,0.24,0.396,22.8,85.1,51.0,51.4,6.3,5.9,11.0,100.0,97.8,108.7,201803
4669,MIN @ PHI 2018-03-24,PHI,240.0,42.0,88.0,0.47700000000000004,13.0,37.0,0.35100000000000003,23.0,36.0,0.639,7.0,44.0,51.0,33.0,9.0,10.0,15.0,29.0,120.0,,0.578,0.551,0.42,0.409,14.9,77.2,49.0,78.6,8.1,13.7,12.6,100.0,108.7,97.8,201803
4670,MIN @ PHX 2015-12-13,MIN,240.0,33.0,73.0,0.452,8.0,19.0,0.42100000000000004,27.0,34.0,0.794,9.0,29.0,38.0,22.0,7.0,4.0,24.0,26.0,101.0,,0.574,0.507,0.26,0.466,25.7,70.7,50.0,66.7,7.2,7.0,21.4,100.0,103.5,110.7,201512
4671,MIN @ PHX 2015-12-13,PHX,240.0,39.0,87.0,0.44799999999999995,10.0,30.0,0.33299999999999996,20.0,24.0,0.833,12.0,26.0,38.0,28.0,16.0,8.0,14.0,26.0,108.0,,0.5539999999999999,0.506,0.345,0.276,29.3,74.3,50.0,71.8,16.4,14.8,12.5,100.0,110.7,103.5,201512
4672,MIN @ PHX 2016-03-14,MIN,240.0,37.0,84.0,0.44,4.0,16.0,0.25,26.0,30.0,0.867,6.0,30.0,36.0,25.0,13.0,4.0,16.0,20.0,104.0,,0.535,0.46399999999999997,0.19,0.35700000000000004,13.6,61.2,38.7,67.6,12.5,6.7,14.1,100.0,99.8,102.7,201603
4673,MIN @ PHX 2016-03-14,PHX,240.0,40.0,95.0,0.42100000000000004,11.0,35.0,0.314,16.0,20.0,0.8,19.0,38.0,57.0,22.0,8.0,3.0,23.0,26.0,107.0,,0.515,0.479,0.368,0.21100000000000002,38.8,86.4,61.3,55.0,7.7,4.4,18.1,100.0,102.7,99.8,201603
4674,MIN @ PHX 2016-11-25,MIN,240.0,34.0,85.0,0.4,7.0,22.0,0.318,23.0,25.0,0.92,11.0,28.0,39.0,16.0,15.0,8.0,17.0,27.0,98.0,,0.51,0.441,0.259,0.294,23.4,70.0,44.8,47.1,15.3,15.1,15.0,100.0,99.7,86.5,201611
4675,MIN @ PHX 2016-11-25,PHX,240.0,32.0,79.0,0.405,6.0,26.0,0.231,15.0,21.0,0.7140000000000001,12.0,36.0,48.0,17.0,11.0,6.0,25.0,26.0,85.0,,0.48200000000000004,0.44299999999999995,0.32899999999999996,0.266,30.0,76.6,55.2,53.1,11.2,9.5,22.1,100.0,86.5,99.7,201611
4676,MIN @ PHX 2017-01-24,MIN,240.0,44.0,84.0,0.524,6.0,17.0,0.353,18.0,24.0,0.75,10.0,32.0,42.0,24.0,8.0,4.0,15.0,21.0,112.0,,0.5920000000000001,0.56,0.20199999999999999,0.28600000000000003,24.4,71.1,48.8,54.5,8.1,6.0,13.7,100.0,113.6,112.6,201701
4677,MIN @ PHX 2017-01-24,PHX,240.0,38.0,86.0,0.442,7.0,19.0,0.368,28.0,32.0,0.875,13.0,31.0,44.0,20.0,7.0,4.0,15.0,23.0,111.0,,0.555,0.483,0.221,0.37200000000000005,28.9,75.6,51.2,52.6,7.1,6.0,13.0,100.0,112.6,113.6,201701
4678,MIN @ PHX 2017-11-11,MIN,240.0,39.0,96.0,0.406,4.0,20.0,0.2,28.0,35.0,0.8,19.0,28.0,47.0,16.0,12.0,4.0,11.0,21.0,110.0,,0.494,0.42700000000000005,0.20800000000000002,0.365,32.8,80.0,50.5,41.0,11.6,6.7,9.0,100.0,106.8,114.5,201711
4679,MIN @ PHX 2017-11-11,PHX,240.0,46.0,86.0,0.535,10.0,26.0,0.385,16.0,24.0,0.667,7.0,39.0,46.0,21.0,4.0,10.0,18.0,25.0,118.0,,0.611,0.593,0.302,0.27899999999999997,20.0,67.2,49.5,45.7,3.9,13.2,15.7,100.0,114.5,106.8,201711
4680,MIN @ PHX 2017-12-23,MIN,240.0,42.0,84.0,0.5,6.0,16.0,0.375,25.0,29.0,0.862,13.0,34.0,47.0,18.0,6.0,6.0,14.0,21.0,115.0,,0.594,0.536,0.19,0.345,32.5,79.1,56.6,42.9,6.2,11.1,12.6,100.0,119.0,109.7,201712
4681,MIN @ PHX 2017-12-23,PHX,240.0,40.0,86.0,0.465,11.0,32.0,0.344,15.0,24.0,0.625,9.0,27.0,36.0,24.0,5.0,4.0,13.0,22.0,106.0,,0.5489999999999999,0.529,0.37200000000000005,0.27899999999999997,20.9,67.5,43.4,60.0,5.2,5.9,11.9,100.0,109.7,119.0,201712
4682,MIN @ POR 2016-01-31,MIN,240.0,35.0,80.0,0.43799999999999994,4.0,16.0,0.25,19.0,28.0,0.679,15.0,34.0,49.0,20.0,10.0,4.0,16.0,23.0,93.0,,0.504,0.46299999999999997,0.2,0.35,34.1,81.0,57.0,57.1,10.9,8.2,14.8,100.0,101.7,105.0,201601
4683,MIN @ POR 2016-01-31,POR,240.0,32.0,76.0,0.42100000000000004,6.0,27.0,0.222,26.0,30.0,0.867,8.0,29.0,37.0,16.0,7.0,5.0,13.0,21.0,96.0,,0.5379999999999999,0.461,0.355,0.395,19.0,65.9,43.0,50.0,7.7,7.8,12.7,100.0,105.0,101.7,201601
4684,MIN @ POR 2016-04-09,MIN,240.0,41.0,84.0,0.488,5.0,13.0,0.385,19.0,25.0,0.76,13.0,24.0,37.0,24.0,8.0,7.0,11.0,18.0,106.0,,0.5579999999999999,0.518,0.155,0.298,33.3,68.6,50.0,58.5,8.9,12.5,10.4,100.0,117.5,116.4,201604
4685,MIN @ POR 2016-04-09,POR,240.0,40.0,80.0,0.5,9.0,24.0,0.375,16.0,18.0,0.889,11.0,26.0,37.0,19.0,2.0,4.0,17.0,20.0,105.0,,0.597,0.556,0.3,0.225,31.4,66.7,50.0,47.5,2.2,5.6,16.2,100.0,116.4,117.5,201604
4686,MIN @ POR 2017-03-25,MIN,240.0,37.0,76.0,0.48700000000000004,2.0,10.0,0.2,24.0,32.0,0.75,6.0,21.0,27.0,15.0,10.0,3.0,7.0,14.0,100.0,,0.555,0.5,0.132,0.42100000000000004,16.2,84.0,43.5,40.5,11.3,6.1,7.2,100.0,113.4,127.0,201703
4687,MIN @ POR 2017-03-25,POR,240.0,45.0,71.0,0.634,11.0,22.0,0.5,11.0,17.0,0.647,4.0,31.0,35.0,24.0,5.0,3.0,14.0,20.0,112.0,,0.7140000000000001,0.711,0.31,0.239,16.0,83.8,56.5,53.3,5.7,4.5,15.1,100.0,127.0,113.4,201703
4688,MIN @ POR 2017-04-06,MIN,240.0,38.0,87.0,0.43700000000000006,4.0,18.0,0.222,18.0,20.0,0.9,9.0,38.0,47.0,16.0,7.0,4.0,13.0,20.0,98.0,,0.511,0.46,0.207,0.23,19.6,90.5,53.4,42.1,7.1,8.3,11.9,100.0,99.8,106.9,201704
4689,MIN @ POR 2017-04-06,POR,240.0,35.0,81.0,0.43200000000000005,14.0,33.0,0.424,21.0,26.0,0.8079999999999999,4.0,37.0,41.0,19.0,8.0,4.0,12.0,20.0,105.0,,0.568,0.519,0.40700000000000003,0.321,9.5,80.4,46.6,54.3,8.1,5.8,11.5,100.0,106.9,99.8,201704
4690,MIN @ POR 2018-01-24,MIN,240.0,45.0,84.0,0.536,6.0,16.0,0.375,18.0,22.0,0.818,5.0,28.0,33.0,20.0,7.0,2.0,6.0,14.0,114.0,,0.608,0.5710000000000001,0.19,0.262,13.9,82.4,47.1,44.4,7.5,3.9,6.0,100.0,122.3,132.0,201801
4691,MIN @ POR 2018-01-24,POR,240.0,45.0,82.0,0.5489999999999999,17.0,31.0,0.5479999999999999,16.0,21.0,0.762,6.0,31.0,37.0,24.0,4.0,1.0,10.0,16.0,123.0,,0.674,0.652,0.37799999999999995,0.256,17.6,86.1,52.9,53.3,4.3,1.5,9.9,100.0,132.0,122.3,201801
4692,MIN @ POR 2018-03-01,MIN,240.0,38.0,85.0,0.447,4.0,20.0,0.2,19.0,21.0,0.905,9.0,40.0,49.0,16.0,5.0,7.0,15.0,24.0,99.0,,0.525,0.47100000000000003,0.235,0.247,20.0,76.9,50.5,42.1,5.0,11.3,13.7,100.0,99.7,108.8,201803
4693,MIN @ POR 2018-03-01,POR,240.0,36.0,92.0,0.391,9.0,30.0,0.3,27.0,35.0,0.7709999999999999,12.0,36.0,48.0,17.0,9.0,6.0,8.0,18.0,108.0,,0.503,0.44,0.326,0.38,23.1,80.0,49.5,47.2,9.1,9.2,6.9,100.0,108.8,99.7,201803
4694,MIN @ SAC 2015-11-27,MIN,240.0,37.0,77.0,0.48100000000000004,9.0,25.0,0.36,18.0,19.0,0.9470000000000001,12.0,34.0,46.0,20.0,4.0,3.0,17.0,19.0,101.0,,0.5920000000000001,0.539,0.325,0.247,33.3,73.9,56.1,54.1,4.4,4.7,16.6,100.0,111.8,100.7,201511
4695,MIN @ SAC 2015-11-27,SAC,240.0,37.0,86.0,0.43,8.0,22.0,0.364,9.0,15.0,0.6,12.0,24.0,36.0,21.0,4.0,3.0,15.0,16.0,91.0,,0.491,0.47700000000000004,0.256,0.174,26.1,66.7,43.9,56.8,4.4,5.8,13.9,100.0,100.7,111.8,201511
4696,MIN @ SAC 2016-04-07,MIN,240.0,36.0,80.0,0.45,11.0,21.0,0.524,22.0,31.0,0.71,13.0,30.0,43.0,25.0,11.0,4.0,15.0,17.0,105.0,,0.561,0.519,0.263,0.38799999999999996,30.2,63.8,47.8,69.4,11.8,5.9,13.8,100.0,112.5,104.0,201604
4697,MIN @ SAC 2016-04-07,SAC,240.0,36.0,85.0,0.424,6.0,17.0,0.353,19.0,21.0,0.905,17.0,30.0,47.0,19.0,11.0,5.0,19.0,23.0,97.0,,0.515,0.45899999999999996,0.2,0.247,36.2,69.8,52.2,52.8,11.8,8.5,16.8,100.0,104.0,112.5,201604
4698,MIN @ SAC 2016-10-29,MIN,240.0,37.0,70.0,0.529,7.0,22.0,0.318,22.0,31.0,0.71,7.0,29.0,36.0,19.0,6.0,5.0,11.0,25.0,103.0,,0.616,0.579,0.314,0.44299999999999995,25.9,72.5,53.7,51.4,6.7,8.5,11.6,100.0,115.3,118.6,201610
4699,MIN @ SAC 2016-10-29,SAC,240.0,39.0,85.0,0.45899999999999996,9.0,26.0,0.34600000000000003,19.0,25.0,0.76,11.0,20.0,31.0,24.0,6.0,5.0,13.0,24.0,106.0,,0.552,0.512,0.306,0.294,27.5,74.1,46.3,61.5,6.7,10.4,11.9,100.0,118.6,115.3,201610
4700,MIN @ SAC 2017-02-27,MIN,240.0,40.0,95.0,0.42100000000000004,8.0,23.0,0.348,14.0,20.0,0.7,16.0,36.0,52.0,25.0,11.0,7.0,10.0,15.0,102.0,,0.491,0.46299999999999997,0.242,0.21100000000000002,31.4,83.7,55.3,62.5,11.4,10.8,8.8,100.0,106.0,91.4,201702
4701,MIN @ SAC 2017-02-27,SAC,240.0,36.0,82.0,0.439,6.0,17.0,0.353,10.0,15.0,0.667,7.0,35.0,42.0,23.0,6.0,4.0,18.0,18.0,88.0,,0.49700000000000005,0.47600000000000003,0.207,0.183,16.3,68.6,44.7,63.9,6.2,5.6,16.9,100.0,91.4,106.0,201702
4702,MIN @ SAC 2018-02-26,MIN,240.0,39.0,76.0,0.513,7.0,16.0,0.43799999999999994,33.0,36.0,0.917,8.0,35.0,43.0,22.0,11.0,4.0,12.0,14.0,118.0,,0.642,0.5589999999999999,0.21100000000000002,0.474,25.8,81.4,58.1,56.4,11.8,6.5,11.6,100.0,126.5,107.2,201802
4703,MIN @ SAC 2018-02-26,SAC,240.0,40.0,84.0,0.47600000000000003,8.0,22.0,0.364,12.0,13.0,0.9229999999999999,8.0,23.0,31.0,22.0,5.0,3.0,14.0,23.0,100.0,,0.557,0.524,0.262,0.155,18.6,74.2,41.9,55.0,5.4,5.0,13.5,100.0,107.2,126.5,201802
4704,MIN @ SAS 2015-12-28,MIN,240.0,39.0,82.0,0.47600000000000003,3.0,11.0,0.273,14.0,24.0,0.583,6.0,26.0,32.0,25.0,12.0,4.0,15.0,29.0,95.0,,0.513,0.494,0.134,0.293,16.2,83.9,47.1,64.1,12.5,7.3,13.9,100.0,98.8,105.0,201512
4705,MIN @ SAS 2015-12-28,SAS,240.0,37.0,72.0,0.514,5.0,17.0,0.294,22.0,28.0,0.7859999999999999,5.0,31.0,36.0,25.0,5.0,5.0,16.0,18.0,101.0,,0.599,0.5489999999999999,0.23600000000000002,0.389,16.1,83.8,52.9,67.6,5.2,7.0,15.9,100.0,105.0,98.8,201512
4706,MIN @ SAS 2017-01-17,MIN,240.0,36.0,73.0,0.493,6.0,13.0,0.462,36.0,41.0,0.878,6.0,33.0,39.0,26.0,5.0,6.0,18.0,22.0,114.0,,0.626,0.534,0.17800000000000002,0.562,17.6,84.6,53.4,72.2,5.0,9.1,16.5,100.0,114.8,122.8,201701
4707,MIN @ SAS 2017-01-17,SAS,240.0,43.0,84.0,0.512,8.0,18.0,0.444,28.0,35.0,0.8,6.0,28.0,34.0,27.0,9.0,3.0,7.0,29.0,122.0,,0.614,0.56,0.214,0.41700000000000004,15.4,82.4,46.6,62.8,9.1,5.0,6.6,100.0,122.8,114.8,201701
4708,MIN @ SAS 2017-03-04,MIN,265.0,35.0,89.0,0.39299999999999996,4.0,16.0,0.25,16.0,22.0,0.727,16.0,39.0,55.0,24.0,6.0,3.0,14.0,20.0,90.0,,0.456,0.41600000000000004,0.18,0.247,33.3,69.6,52.9,68.6,6.3,4.3,12.4,100.0,94.8,102.1,201703
4709,MIN @ SAS 2017-03-04,SAS,265.0,38.0,94.0,0.40399999999999997,6.0,24.0,0.25,15.0,24.0,0.625,17.0,32.0,49.0,16.0,10.0,8.0,12.0,17.0,97.0,,0.46399999999999997,0.436,0.255,0.255,30.4,66.7,47.1,42.1,10.5,11.0,10.3,100.0,102.1,94.8,201703
4710,MIN @ SAS 2017-10-18,MIN,240.0,37.0,85.0,0.435,8.0,19.0,0.42100000000000004,17.0,23.0,0.7390000000000001,11.0,31.0,42.0,23.0,7.0,4.0,13.0,16.0,99.0,,0.52,0.48200000000000004,0.22399999999999998,0.271,22.4,72.1,45.7,62.2,7.4,5.9,12.0,100.0,104.8,113.3,201710
4711,MIN @ SAS 2017-10-18,SAS,240.0,41.0,89.0,0.461,8.0,21.0,0.381,17.0,19.0,0.895,12.0,38.0,50.0,22.0,8.0,11.0,11.0,18.0,107.0,,0.55,0.506,0.23600000000000002,0.213,27.9,77.6,54.3,53.7,8.5,16.7,10.2,100.0,113.3,104.8,201710
4712,MIN @ SAS 2018-03-17,MIN,240.0,39.0,81.0,0.48100000000000004,7.0,12.0,0.583,16.0,20.0,0.8,10.0,24.0,34.0,22.0,3.0,2.0,16.0,16.0,101.0,,0.562,0.525,0.14800000000000002,0.247,27.0,63.2,45.3,56.4,3.3,2.9,15.1,100.0,111.6,129.3,201803
4713,MIN @ SAS 2018-03-17,SAS,240.0,49.0,96.0,0.51,6.0,26.0,0.231,13.0,14.0,0.929,14.0,27.0,41.0,32.0,11.0,8.0,5.0,17.0,117.0,,0.573,0.542,0.271,0.146,36.8,73.0,54.7,65.3,12.2,11.6,4.7,100.0,129.3,111.6,201803
4714,MIN @ TOR 2016-02-24,MIN,240.0,37.0,74.0,0.5,6.0,10.0,0.6,25.0,33.0,0.758,11.0,25.0,36.0,25.0,8.0,4.0,15.0,22.0,105.0,,0.593,0.541,0.135,0.446,29.7,65.8,48.0,67.6,8.8,6.8,14.5,100.0,115.6,125.5,201602
4715,MIN @ TOR 2016-02-24,TOR,240.0,41.0,85.0,0.48200000000000004,10.0,26.0,0.385,22.0,26.0,0.846,13.0,26.0,39.0,21.0,7.0,7.0,12.0,22.0,114.0,,0.591,0.541,0.306,0.306,34.2,70.3,52.0,51.2,7.7,10.9,11.1,100.0,125.5,115.6,201602
4716,MIN @ TOR 2016-12-08,MIN,240.0,45.0,88.0,0.511,9.0,28.0,0.321,11.0,15.0,0.733,16.0,27.0,43.0,19.0,3.0,1.0,13.0,26.0,110.0,,0.581,0.563,0.318,0.17,38.1,62.8,50.6,42.2,3.3,1.7,12.1,100.0,122.1,137.7,201612
4717,MIN @ TOR 2016-12-08,TOR,240.0,43.0,87.0,0.494,12.0,27.0,0.444,26.0,33.0,0.7879999999999999,16.0,26.0,42.0,25.0,5.0,5.0,8.0,19.0,124.0,,0.611,0.563,0.31,0.379,37.2,61.9,49.4,58.1,5.6,8.3,7.3,100.0,137.7,122.1,201612
4718,MIN @ TOR 2018-01-30,MIN,240.0,42.0,85.0,0.494,5.0,12.0,0.41700000000000004,15.0,24.0,0.625,10.0,30.0,40.0,21.0,4.0,2.0,8.0,19.0,104.0,,0.544,0.524,0.141,0.282,25.0,76.9,50.6,50.0,4.4,3.8,7.7,100.0,115.5,121.0,201801
4719,MIN @ TOR 2018-01-30,TOR,240.0,39.0,81.0,0.48100000000000004,9.0,29.0,0.31,22.0,26.0,0.846,9.0,30.0,39.0,28.0,3.0,4.0,8.0,18.0,109.0,,0.59,0.537,0.358,0.321,23.1,75.0,49.4,71.8,3.3,5.5,8.0,100.0,121.0,115.5,201801
4720,MIN @ UTA 2016-01-29,MIN,240.0,35.0,75.0,0.467,2.0,10.0,0.2,18.0,26.0,0.6920000000000001,13.0,25.0,38.0,17.0,9.0,2.0,14.0,13.0,90.0,,0.521,0.48,0.133,0.34700000000000003,30.2,71.4,48.7,48.6,10.5,3.9,13.9,100.0,105.4,120.6,201601
4721,MIN @ UTA 2016-01-29,UTA,240.0,40.0,76.0,0.526,10.0,25.0,0.4,13.0,16.0,0.813,10.0,30.0,40.0,24.0,8.0,5.0,13.0,21.0,103.0,,0.62,0.5920000000000001,0.32899999999999996,0.21100000000000002,28.6,69.8,51.3,60.0,9.4,7.7,13.5,100.0,120.6,105.4,201601
4722,MIN @ UTA 2016-04-01,MIN,240.0,35.0,79.0,0.44299999999999995,9.0,23.0,0.391,6.0,10.0,0.6,10.0,24.0,34.0,25.0,11.0,1.0,15.0,20.0,85.0,,0.51,0.5,0.29100000000000004,0.127,23.8,68.6,44.2,71.4,12.8,2.0,15.2,100.0,99.1,114.2,201604
4723,MIN @ UTA 2016-04-01,UTA,240.0,38.0,72.0,0.528,8.0,22.0,0.364,14.0,23.0,0.609,11.0,32.0,43.0,13.0,9.0,5.0,15.0,11.0,98.0,,0.597,0.583,0.306,0.319,31.4,76.2,55.8,34.2,10.5,8.9,15.4,100.0,114.2,99.1,201604
4724,MIN @ UTA 2017-03-01,MIN,240.0,39.0,78.0,0.5,8.0,16.0,0.5,21.0,26.0,0.8079999999999999,10.0,38.0,48.0,23.0,11.0,7.0,10.0,15.0,107.0,,0.598,0.551,0.205,0.33299999999999996,25.0,70.4,51.1,59.0,12.3,9.9,10.1,100.0,119.6,89.4,201703
4725,MIN @ UTA 2017-03-01,UTA,240.0,35.0,90.0,0.389,4.0,19.0,0.21100000000000002,6.0,11.0,0.545,16.0,30.0,46.0,18.0,6.0,5.0,14.0,23.0,80.0,,0.42200000000000004,0.41100000000000003,0.21100000000000002,0.122,29.6,75.0,48.9,51.4,6.7,8.1,12.9,100.0,89.4,119.6,201703
4726,MIN @ UTA 2017-04-07,MIN,240.0,39.0,79.0,0.494,7.0,16.0,0.43799999999999994,28.0,28.0,1.0,9.0,25.0,34.0,22.0,11.0,1.0,12.0,25.0,113.0,,0.619,0.5379999999999999,0.203,0.354,25.0,80.6,50.7,56.4,12.0,2.0,11.6,100.0,123.4,131.1,201704
4727,MIN @ UTA 2017-04-07,UTA,240.0,45.0,75.0,0.6,14.0,25.0,0.56,16.0,22.0,0.727,6.0,27.0,33.0,29.0,8.0,7.0,14.0,21.0,120.0,,0.7090000000000001,0.693,0.33299999999999996,0.293,19.4,75.0,49.3,64.4,8.7,11.1,14.2,100.0,131.1,123.4,201704
4728,MIN @ UTA 2017-11-13,MIN,240.0,37.0,71.0,0.521,10.0,20.0,0.5,25.0,29.0,0.862,5.0,35.0,40.0,22.0,9.0,5.0,15.0,13.0,109.0,,0.6509999999999999,0.5920000000000001,0.282,0.408,17.9,81.4,56.3,59.5,9.7,11.4,15.2,100.0,117.7,105.9,201711
4729,MIN @ UTA 2017-11-13,UTA,240.0,37.0,84.0,0.44,14.0,40.0,0.35,10.0,11.0,0.909,8.0,23.0,31.0,23.0,8.0,4.0,15.0,23.0,98.0,,0.552,0.524,0.47600000000000003,0.131,18.6,82.1,43.7,62.2,8.6,7.8,14.4,100.0,105.9,117.7,201711
4730,MIN @ UTA 2018-03-02,MIN,240.0,38.0,74.0,0.514,9.0,17.0,0.529,23.0,31.0,0.742,2.0,25.0,27.0,14.0,9.0,0.0,12.0,23.0,108.0,,0.616,0.574,0.23,0.419,5.6,69.4,37.5,36.8,9.3,0.0,12.0,100.0,111.4,119.7,201803
4731,MIN @ UTA 2018-03-02,UTA,240.0,40.0,78.0,0.513,9.0,29.0,0.31,27.0,35.0,0.7709999999999999,11.0,34.0,45.0,21.0,7.0,5.0,18.0,21.0,116.0,,0.621,0.5710000000000001,0.37200000000000005,0.449,30.6,94.4,62.5,52.5,7.2,8.8,16.2,100.0,119.7,111.4,201803
4732,MIN @ WAS 2016-03-25,MIN,290.0,51.0,96.0,0.531,8.0,26.0,0.308,22.0,22.0,1.0,8.0,34.0,42.0,33.0,9.0,2.0,14.0,22.0,132.0,,0.625,0.573,0.271,0.22899999999999998,20.0,72.3,48.3,64.7,8.3,2.8,11.7,100.0,121.3,118.6,201603
4733,MIN @ WAS 2016-03-25,WAS,290.0,50.0,100.0,0.5,13.0,29.0,0.44799999999999995,16.0,23.0,0.696,13.0,32.0,45.0,37.0,7.0,2.0,14.0,22.0,129.0,,0.586,0.565,0.29,0.23,27.7,80.0,51.7,74.0,6.4,2.9,11.3,100.0,118.6,121.3,201603
4734,MIN @ WAS 2017-01-06,MIN,240.0,42.0,88.0,0.47700000000000004,7.0,18.0,0.389,14.0,17.0,0.8240000000000001,12.0,26.0,38.0,22.0,6.0,2.0,10.0,15.0,105.0,,0.55,0.517,0.205,0.193,30.0,83.9,53.5,52.4,6.7,3.5,9.5,100.0,116.7,124.5,201701
4735,MIN @ WAS 2017-01-06,WAS,240.0,46.0,79.0,0.5820000000000001,12.0,22.0,0.545,8.0,9.0,0.889,5.0,28.0,33.0,31.0,3.0,7.0,13.0,18.0,112.0,,0.675,0.6579999999999999,0.278,0.114,16.1,70.0,46.5,67.4,3.3,10.0,13.5,100.0,124.5,116.7,201701
4736,MIN @ WAS 2018-03-13,MIN,240.0,46.0,87.0,0.529,7.0,21.0,0.33299999999999996,17.0,19.0,0.895,11.0,26.0,37.0,23.0,10.0,7.0,10.0,21.0,116.0,,0.608,0.569,0.24100000000000002,0.218,30.6,65.0,48.7,50.0,11.2,11.3,9.5,100.0,129.5,123.9,201803
